979, 818788608000
980, 223046369280
981, 543742087680
982, 348008623200
983, 932763604128
984, 203135385600
985, 719258158080
986, 320588513280
987, 461941014528
988, 309765980160
989, 891669993984
990, 147806208000
991, 963508867200
992, 351063244800
993, 574427462400
994, 302990284800
995, 748953216000
996, 216021786624
997, 987061872096
998, 371261988000
999, 573854243328
